1
-18.903410101152573,0.4410560062768471,0.46939651784213626,0.6370357134170938,0.8361641797244426,0.41187780694662895,0.7612910367884872
-18.903410229395618,-3.8629535726405493,-2.0056298066977583,8.980772514502654,22.03085568242107,-5.775176043945724,17.123969386970295
-18.90341017012227,-3.8629535726405493,-2.0056298066977583,8.980772514502654,22.03085568242107,-5.775176043945724,17.123969386970295
-18.903410232001377,-3.8629535726405493,-2.0056298066977583,8.980772514502654,22.03085568242107,-5.775176043945724,17.123969386970295
-18.90456551964099,-3.8629535726405493,-2.0056298066977583,8.980772514502654,22.03085568242107,-5.775176043945724,17.123969386970295
-18.904669909516198,-3.8629535726405493,-2.0056298066977583,8.980772514502654,22.03085568242107,-5.775176043945724,17.123969386970295
-16.69182384393632,-5.1424504247326155,-0.9042032699371632,8.686762796098172,-2.756189606368711,-5.89519563977014,12.446559793646507
-16.69220734509501,-5.1424504247326155,-0.9042032699371632,8.686762796098172,-2.756189606368711,-5.89519563977014,12.446559793646507
-15.489437166382814,-4.779554451973539,-0.36059527193533114,4.71219559144663,-2.4627510385337423,-1.2229699694223761,11.461955776242547
-11.37593775460422,-4.830100464723916,-0.5108994139705061,1.5228988358080784,-2.829202089662715,-2.3138289737002182,-4.92449542452777
-11.379602895132418,-4.830100464723916,-0.5108994139705061,1.5228988358080784,-2.829202089662715,-2.3138289737002182,-4.92449542452777
-8.299103497904053,-0.295553416229275,0.9156486009991127,0.19518400815320547,-4.285695405602382,-1.6729808386206777,-0.590134173237189
-6.892094981767954,0.167590550549356,0.5493831129666304,-1.9784480700433278,-2.8298186033778627,-1.1111635025442261,-0.5432315799920744
-5.6869668577224814,0.011292704095275496,-0.2721240586232838,-2.1605118433836843,-1.7007728090482992,0.6090058233773163,-0.09515879643920755
-5.7832847148989845,0.24687179201432485,0.05468020503963089,-1.2344418337993481,-0.9734143740052268,2.2927245141293184,0.4454722491114893
-4.664660995254918,-0.2961901528614703,-0.02700978559810352,-1.2101067617283938,-0.9594808796677476,0.6767872673675583,0.5265935392348808
-3.4917596061548455,-0.04104579188380342,0.3152771824684635,-0.5971818414230796,0.38819616024989045,0.4397720698769376,0.008144586342893945
